DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-05-15T22:48:44.000+00:00,38.771,-122.744,2.3,1.4,Md,,65,0.0,0.06,nc,nc71992131,1368663729446
2013-05-15T22:16:56.700+00:00,35.588,-118.553,,1.0,Ml,8,180,0.1,0.09,ci,ci15343209,1368737548754
2013-05-15T22:15:50.100+00:00,39.508,-121.988,22.6,2.6,Md,,32,0.3,0.29,nc,nc71992111,1368688534772
2013-05-15T21:59:37.000+00:00,40.608,-122.478,10.0,1.2,Md,,130,0.1,0.03,nc,nc71992101,1368735014293
2013-05-15T21:58:36.300+00:00,18.792,-65.211,17.0,2.4,Md,3,263,0.5,0.40,pr,pr13135005,1368658738302
2013-05-15T21:57:11.500+00:00,33.659,-118.396,,1.9,Ml,30,144,0.1,0.31,ci,ci15343193,1368737102368
2013-05-15T21:49:33.300+00:00,38.822,-122.765,2.5,1.0,Md,,61,0.0,0.05,nc,nc71992086,1368655148659
2013-05-15T21:47:54.800+00:00,45.817,-122.815,,1.1,Md,,302,0.3,0.13,uw,uw60530337,1368725810300
2013-05-15T21:42:58.000+00:00,32.884,-116.254,5.6,1.4,Ml,35,72,0.1,0.18,ci,ci15343185,1368736431747
2013-05-15T21:42:35.500+00:00,39.446,-111.209,1.8,1.1,Ml,,119,0.2,0.15,uu,uu60023727,1368712342773
2013-05-15T21:20:51.600+00:00,49.421,-120.508,,2.3,Md,,209,0.6,0.29,uw,uw60530322,1368725679046
2013-05-15T21:06:31.200+00:00,39.437,-111.230,3.4,1.2,Ml,,101,0.1,0.16,uu,uu60023722,1368712157740
2013-05-15T20:59:35.800+00:00,47.719,-120.051,0.7,1.0,Md,,173,0.1,0.07,uw,uw60530312,1368725573832
2013-05-15T20:58:15.000+00:00,61.817,-150.652,56.9,1.3,Ml,19,76,0.4,0.42,ak,ak10717620,1368839567823
2013-05-15T20:39:52.100+00:00,45.609,-111.751,6.0,1.2,Md,10,108,0.1,0.08,mb,mb13262232,1368749252875
2013-05-15T20:37:08.300+00:00,40.304,-124.489,28.4,2.0,Md,,270,0.2,0.10,nc,nc71992071,1368733391258
2013-05-15T20:28:28.000+00:00,53.833,-164.138,41.1,2.7,Ml,15,227,0.7,0.31,ak,ak10717616,1368839571040
2013-05-15T20:09:48.500+00:00,33.953,-116.736,15.6,1.1,Ml,27,61,0.1,0.10,ci,ci15343161,1368735911278
2013-05-15T20:06:35.800+00:00,33.228,-116.071,7.8,1.5,Ml,51,76,0.1,0.19,ci,ci15343153,1368734924973
2013-05-15T20:00:06.200+00:00,33.658,-118.372,1.2,4.0,Mw,69,90,0.1,0.22,ci,ci15343145,1368932303511
2013-05-15T19:58:45.100+00:00,32.812,-117.063,,1.3,Ml,16,122,0.0,0.20,ci,ci15343129,1368733912688
2013-05-15T19:47:42.300+00:00,38.761,-123.207,3.2,1.9,Md,,108,0.0,0.08,nc,nc71992036,1368668770603
2013-05-15T19:15:28.600+00:00,34.049,-117.163,7.8,1.0,Ml,11,148,0.0,0.10,ci,ci37113932,1368733318375
2013-05-15T19:15:17.700+00:00,34.042,-117.170,4.4,1.0,Ml,11,148,0.0,0.09,ci,ci15343105,1368733211977
2013-05-15T19:13:16.300+00:00,45.414,-75.974,11.1,2.2,Ml,15,83,0.2,0.18,ld,ld60026703,1368801957500
2013-05-15T19:08:05.000+00:00,61.506,-151.226,6.5,1.6,Ml,18,86,0.8,0.67,ak,ak10717590,1368839567808
2013-05-15T19:01:38.900+00:00,34.632,-117.108,,1.4,Ml,9,144,0.2,0.12,ci,ci15343097,1368733175898
2013-05-15T18:54:58.200+00:00,35.487,-118.292,2.0,1.4,Ml,25,72,0.1,0.12,ci,ci15343089,1368730621387
2013-05-15T18:37:17.000+00:00,61.896,-148.334,36.0,1.0,Ml,15,108,0.1,0.50,ak,ak10717580,1368839567797
2013-05-15T18:22:51.800+00:00,38.815,-122.814,3.2,1.1,Md,,83,0.0,0.04,nc,nc71992006,1368651431772
2013-05-15T18:13:38.950+00:00,51.164,179.479,35.3,4.3,mb,38,124,2.2,1.07,us,usb000gwks,1368839705100
2013-05-15T18:09:37.400+00:00,38.843,-122.828,2.4,1.0,Md,,68,0.0,0.05,nc,nc71991996,1368642369849
2013-05-15T18:08:49.500+00:00,33.595,-116.819,10.0,1.4,Ml,44,47,0.0,0.13,ci,ci15343081,1368727274195
2013-05-15T18:02:47.000+00:00,64.769,-149.292,16.1,1.2,Ml,16,76,0.2,0.33,ak,ak10717555,1368839567747
2013-05-15T17:38:10.400+00:00,33.378,-116.839,6.5,1.0,Ml,29,68,0.0,0.16,ci,ci15343065,1368726540319
2013-05-15T17:31:19.600+00:00,35.052,-118.355,,1.3,Ml,11,126,0.1,0.10,ci,ci15343057,1368721944373
2013-05-15T17:29:21.200+00:00,46.379,-121.848,10.0,1.9,Md,,126,0.2,0.15,uw,uw60530267,1368639959175
2013-05-15T17:24:55.330+00:00,30.397,103.100,10.5,4.4,mb,26,205,6.1,0.47,us,usc000gxfj,1368648708840
2013-05-15T17:10:40.800+00:00,38.766,-122.743,2.7,1.0,Md,,94,0.0,0.09,nc,nc71991976,1368637943636
2013-05-15T17:09:15.500+00:00,33.510,-116.459,10.8,1.0,Ml,28,101,0.0,0.13,ci,ci15343041,1368662584671
2013-05-15T17:06:06.000+00:00,61.885,-150.934,9.1,1.9,Ml,19,79,0.9,0.46,ak,ak10717511,1368839567735
2013-05-15T16:52:16.100+00:00,18.292,-67.055,9.0,1.5,Md,3,191,0.3,0.03,pr,pr13135004,1368642454278
2013-05-15T16:31:23.643+00:00,-18.527,-71.402,59.3,4.3,mb,17,159,1.8,0.96,us,us2013qfa4,1368643942124
2013-05-15T16:27:36.000+00:00,51.432,-175.850,22.6,2.3,Ml,14,234,0.5,0.50,ak,ak10717568,1368839567784
2013-05-15T16:25:25.600+00:00,33.982,-116.764,17.9,1.4,Ml,59,40,0.1,0.18,ci,ci15343025,1368662349189
2013-05-15T16:20:05.100+00:00,33.980,-116.767,17.9,3.1,Ml,100,18,0.1,0.16,ci,ci15343017,1368684643250
2013-05-15T16:09:03.147+00:00,26.835,57.757,10.0,4.5,mb,42,207,11.1,0.97,us,us2013qfa2,1368638522450
2013-05-15T15:56:07.000+00:00,61.167,-151.606,102.7,1.8,Ml,32,90,0.7,0.50,ak,ak10717474,1368839567720
2013-05-15T15:31:49.198+00:00,37.167,-117.374,11.9,2.0,ml,16,102,0.2,0.13,nn,nn00411882,1368661757983
2013-05-15T15:18:46.000+00:00,51.761,-176.728,69.9,1.9,Ml,14,198,0.1,0.25,ak,ak10717469,1368839571016
2013-05-15T15:16:55.000+00:00,58.648,-152.537,4.7,2.7,Ml,33,115,0.9,0.54,ak,ak10717465,1368839667455
2013-05-15T15:04:33.801+00:00,39.520,-119.636,4.0,1.5,ml,23,63,0.2,,nn,nn00411878,1368633772135
2013-05-15T15:03:11.200+00:00,35.487,-118.296,4.7,1.4,Ml,23,86,0.1,0.13,ci,ci15342977,1368661351155
2013-05-15T14:52:22.400+00:00,37.517,-118.704,1.3,1.1,Md,,97,0.0,0.06,nc,nc71991921,1368630127288
2013-05-15T14:44:52.200+00:00,38.816,-122.842,1.4,1.8,Md,,76,0.0,0.06,nc,nc71991916,1368632887328
2013-05-15T14:44:33.100+00:00,38.818,-122.843,1.1,1.8,Md,,72,0.0,0.08,nc,nc71991911,1368631149129
2013-05-15T14:43:52.000+00:00,55.221,-161.051,71.1,1.9,Ml,7,184,0.4,0.23,ak,ak10719401,1368839571000
2013-05-15T14:42:27.000+00:00,56.668,-154.460,20.9,1.9,Ml,5,263,0.2,0.51,ak,ak10719400,1368839570989
2013-05-15T14:35:35.981+00:00,38.500,-118.199,8.5,1.4,ml,5,215,0.1,0.08,nn,nn00412131,1368812052832
2013-05-15T14:35:23.276+00:00,38.504,-118.197,8.1,1.2,ml,9,146,0.1,0.08,nn,nn00411875,1368642761616
2013-05-15T14:24:00.111+00:00,-10.880,113.842,10.0,4.6,mb,37,67,2.4,0.89,us,us2013qfaz,1368635172578
2013-05-15T14:17:47.000+00:00,61.286,-147.623,,1.5,Ml,11,72,0.4,0.36,ak,ak10717444,1368839566644
2013-05-15T14:16:55.300+00:00,37.603,-122.459,8.0,1.5,Md,,54,0.0,0.10,nc,nc71991906,1368840252189
2013-05-15T13:53:11.700+00:00,43.614,-108.326,6.9,2.3,Md,10,104,1.2,0.60,mb,mb13736080,1368749252872
2013-05-15T13:51:43.640+00:00,46.148,151.117,119.8,5.3,mb,510,49,5.8,0.63,us,usc000gx9n,1368633266857
2013-05-15T13:46:47.000+00:00,66.771,-146.696,20.3,2.1,Ml,15,79,0.6,0.46,ak,ak10717428,1368839566632
2013-05-15T13:39:10.000+00:00,60.656,-151.197,68.2,2.4,Ml,52,50,0.6,0.65,ak,ak10717419,1368839566607
2013-05-15T13:26:55.000+00:00,51.490,-175.997,23.6,2.7,Ml,19,223,0.4,0.44,ak,ak10717426,1368839567759
2013-05-15T13:20:28.018+00:00,13.042,-88.771,84.2,4.4,mb,85,127,1.8,0.74,us,us2013qfay,1368636028332
2013-05-15T13:04:59.000+00:00,63.717,-147.906,81.6,1.5,Ml,32,50,0.5,0.43,ak,ak10717408,1368839565574
2013-05-15T12:41:48.000+00:00,60.387,-152.464,96.7,2.7,Ml,74,58,0.2,0.69,ak,ak10717396,1368839565558
2013-05-15T12:38:19.000+00:00,63.495,-151.173,5.7,1.1,Ml,15,68,0.4,0.73,ak,ak10717395,1368839565546
2013-05-15T12:29:12.310+00:00,32.586,105.195,16.5,4.7,mb,54,41,11.3,0.95,us,usc000gx86,1368624203679
2013-05-15T12:26:58.900+00:00,18.221,-68.557,101.0,2.9,Md,6,205,0.3,0.31,pr,pr13135003,1368622678724
2013-05-15T12:06:24.000+00:00,60.509,-152.023,76.8,2.1,Ml,35,36,0.2,0.67,ak,ak10717387,1368839565503
2013-05-15T12:04:20.400+00:00,36.476,-120.476,10.5,2.1,Md,,65,0.2,0.10,nc,nc71991876,1368641172646
2013-05-15T12:04:01.000+00:00,55.505,-159.549,65.6,2.5,Ml,15,187,0.5,0.18,ak,ak10717394,1368839567869
2013-05-15T12:01:49.500+00:00,37.180,-121.682,4.9,1.1,Md,,76,0.0,0.07,nc,nc71991871,1368659772200
2013-05-15T11:48:36.100+00:00,38.790,-122.731,2.5,1.0,Md,,94,0.0,0.07,nc,nc71991861,1368620529588
2013-05-15T11:37:03.000+00:00,62.257,-150.300,55.9,1.3,Ml,22,119,0.8,0.40,ak,ak10717384,1368839565491
2013-05-15T11:25:51.900+00:00,44.727,-111.246,15.3,1.0,Ml,,205,0.0,0.14,uu,uu60023687,1368629933946
2013-05-15T11:22:26.000+00:00,63.284,-151.169,5.6,1.0,Ml,13,115,0.4,0.50,ak,ak10717381,1368839565476
2013-05-15T11:12:24.000+00:00,62.277,-150.131,2.9,1.1,Ml,15,133,0.7,0.42,ak,ak10719388,1368839570976
2013-05-15T11:01:48.200+00:00,37.954,-78.006,0.2,2.3,MbLg,6,155,0.1,0.27,se,se051513b,1368753438993
2013-05-15T10:58:42.430+00:00,-4.546,153.212,67.8,5.0,mb,42,90,1.1,0.88,us,usc000gx7e,1368617078933
2013-05-15T10:54:28.990+00:00,31.468,86.569,26.0,5.1,mb,82,39,7.5,1.32,us,usc000gx7a,1368616669293
2013-05-15T10:54:06.310+00:00,35.549,-97.160,4.3,2.6,mb_Lg,21,82,0.1,1.35,us,usc000gx77,1368677334395
2013-05-15T10:49:47.000+00:00,61.538,-141.161,13.8,1.0,Ml,10,133,0.3,0.45,ak,ak10719387,1368839570961
2013-05-15T10:32:22.000+00:00,61.446,-151.178,86.2,1.4,Ml,17,83,0.8,0.48,ak,ak10719386,1368839569941
2013-05-15T10:22:17.090+00:00,1.059,97.440,41.7,4.8,mb,42,184,0.3,1.08,us,usc000gx6u,1368614746668
2013-05-15T10:14:56.100+00:00,35.231,-120.778,5.8,1.0,Md,,83,,0.06,nc,nc71991856,1368642490081
2013-05-15T10:10:45.900+00:00,47.518,-122.322,38.2,2.2,Ml,,29,0.0,0.45,uw,uw60530212,1368648778950
2013-05-15T10:09:49.000+00:00,58.456,-156.301,197.0,2.5,Ml,16,144,0.7,0.69,ak,ak10719385,1368839569930
2013-05-15T10:08:52.900+00:00,37.607,-119.435,7.0,1.2,Md,,130,0.3,0.15,nc,nc71991851,1368658690231
2013-05-15T10:07:06.000+00:00,61.054,-145.377,14.9,2.0,Ml,40,58,0.2,0.74,ak,ak10717364,1368839565465
2013-05-15T09:58:52.900+00:00,38.759,-122.735,1.4,1.3,Md,,68,0.0,0.06,nc,nc71991846,1368616927954
2013-05-15T09:52:00.100+00:00,38.794,-122.810,3.3,1.0,Md,,126,0.0,0.06,nc,nc71991841,1368612068982
2013-05-15T09:48:35.410+00:00,1.063,97.397,34.2,4.6,mb,32,187,0.3,0.46,us,usc000gx6b,1368612694277
2013-05-15T09:47:14.100+00:00,35.518,-92.435,0.1,2.4,Md,14,50,0.2,0.24,nm,nm051513a,1368612296037
2013-05-15T09:43:45.200+00:00,39.440,-111.235,1.8,1.3,Ml,,72,0.1,0.12,uu,uu60023682,1368629657902
2013-05-15T09:35:04.290+00:00,36.814,140.590,8.3,4.6,mb,36,134,1.9,1.17,us,usc000gx62,1368654036658
2013-05-15T09:15:23.500+00:00,39.497,-112.029,7.5,2.3,Ml,,61,0.2,0.22,uu,uu60023677,1368628262701
2013-05-15T09:15:11.800+00:00,37.607,-122.461,8.5,1.3,Md,,101,0.0,0.07,nc,nc71991811,1368615124634
2013-05-15T09:08:54.100+00:00,32.592,-115.741,10.9,1.6,Ml,18,140,0.2,0.31,ci,ci15342889,1368661918325
2013-05-15T09:06:24.000+00:00,38.828,-122.796,3.1,1.2,Md,,58,0.0,0.06,nc,nc71991806,1368613391398
2013-05-15T09:02:34.000+00:00,37.618,-119.044,4.1,1.0,Md,,79,0.0,0.07,nc,nc71991801,1368636428750
2013-05-15T08:53:48.000+00:00,51.633,-178.442,11.1,2.4,Ml,16,223,,0.69,ak,ak10717357,1368839424241
2013-05-15T08:51:22.400+00:00,39.441,-111.221,2.0,1.6,Ml,,61,0.1,0.14,uu,uu60023672,1368628572748
2013-05-15T08:26:56.000+00:00,66.635,-135.821,18.9,3.6,Ml,19,148,,0.58,ak,ak10717347,1368839424172
2013-05-15T08:09:21.100+00:00,36.296,-120.870,5.2,1.4,Md,,155,0.1,0.06,nc,nc71991781,1368644108097
2013-05-15T08:08:53.700+00:00,38.811,-122.821,2.7,1.0,Md,,104,0.0,0.06,nc,nc71991776,1368605887626
2013-05-15T08:02:33.890+00:00,-27.192,-178.004,147.0,4.9,mb,72,59,2.1,1.31,us,usc000gx4w,1368606436159
2013-05-15T08:01:16.000+00:00,63.223,-150.422,108.2,1.2,Ml,19,94,,0.28,ak,ak10717339,1368839424125
2013-05-15T07:26:29.000+00:00,51.457,-176.092,22.6,2.0,Ml,13,245,,0.28,ak,ak10717338,1368839424160
2013-05-15T07:19:17.000+00:00,59.779,-153.386,130.8,2.8,Ml,62,133,,0.68,ak,ak10717327,1368839539006
2013-05-15T07:11:45.800+00:00,39.441,-111.236,1.9,1.3,Ml,,122,0.1,0.15,uu,uu60023667,1368628882793
2013-05-15T07:10:32.940+00:00,65.571,-134.944,8.9,4.3,mb,39,52,1.1,1.69,us,usc000gx46,1368603697764
2013-05-15T07:02:48.200+00:00,39.148,-122.781,20.1,1.5,Md,,158,0.0,0.14,nc,nc71991756,1368722073508
2013-05-15T06:45:32.000+00:00,62.858,-148.700,61.2,3.1,Ml,76,40,,0.57,ak,ak10717311,1368839602226
2013-05-15T06:32:29.000+00:00,63.122,-151.586,17.3,1.1,Ml,9,130,,0.58,ak,ak10719374,1368839425308
2013-05-15T06:29:13.100+00:00,18.294,-67.554,9.0,2.8,Md,15,162,0.5,0.28,pr,pr13135002,1368677225328
2013-05-15T06:22:25.100+00:00,39.439,-111.226,3.3,1.6,Ml,,61,0.1,0.17,uu,uu60023657,1368629252847
2013-05-15T06:21:47.800+00:00,38.819,-122.801,3.6,1.6,Md,,54,0.0,0.05,nc,nc71991751,1368607210080
2013-05-15T06:18:42.800+00:00,38.820,-122.802,3.6,1.2,Md,,61,0.0,0.06,nc,nc71991746,1368605416777
2013-05-15T06:13:49.500+00:00,38.820,-122.805,3.7,1.8,Md,,65,0.0,0.05,nc,nc71991741,1368603673566
2013-05-15T06:11:55.700+00:00,38.819,-122.804,4.0,3.0,Md,,43,0.0,0.07,nc,nc71991736,1368638292258
2013-05-15T06:11:35.200+00:00,19.329,-155.083,7.2,2.0,Md,,176,0.1,0.15,hv,hv60499786,1368598407630
2013-05-15T05:55:14.900+00:00,19.424,-155.503,49.9,2.4,Md,,72,0.0,0.11,hv,hv60499781,1368597430855
2013-05-15T05:44:10.200+00:00,38.818,-122.822,2.7,1.2,Md,,58,0.0,0.06,nc,nc71991731,1368600131934
2013-05-15T05:39:50.300+00:00,45.615,-111.751,6.2,1.0,Md,9,104,0.1,0.08,mb,mb13209929,1368749247861
2013-05-15T05:35:08.600+00:00,19.342,-155.100,8.4,2.4,Ml,,151,0.0,0.12,hv,hv60499771,1368596449052
2013-05-15T05:02:26.260+00:00,38.910,88.174,14.7,4.6,mb,40,94,9.0,1.01,us,usc000gx33,1368595656854
2013-05-15T04:58:38.000+00:00,62.073,-145.229,20.4,1.3,Ml,12,83,,0.91,ak,ak10717288,1368839424063
2013-05-15T04:50:56.800+00:00,32.902,-115.943,6.2,1.3,Ml,27,72,0.0,0.16,ci,ci15342857,1368656023263
2013-05-15T04:50:39.000+00:00,60.082,-152.549,103.3,2.9,Ml,86,47,,0.59,ak,ak10717277,1368839570278
2013-05-15T04:17:29.000+00:00,63.040,-150.581,106.3,1.2,Ml,17,79,,0.45,ak,ak10719370,1368839425297
2013-05-15T04:09:46.600+00:00,17.865,-67.065,10.0,2.5,Md,11,274,0.1,0.14,pr,pr13135001,1368592053257
2013-05-15T04:00:50.500+00:00,39.222,-120.087,7.3,1.2,Md,,72,0.1,0.09,nc,nc71991706,1368662051317
2013-05-15T03:36:02.650+00:00,-4.580,152.824,69.1,5.7,Mwp,89,19,0.8,1.12,us,usc000gx2d,1368662348318
2013-05-15T03:34:21.900+00:00,38.826,-122.803,3.1,1.2,Md,,61,0.0,0.06,nc,nc71991691,1368597131198
2013-05-15T03:25:38.700+00:00,34.051,-117.170,8.4,1.8,Ml,76,25,0.1,0.13,ci,ci15342825,1368655183558
2013-05-15T03:23:30.800+00:00,37.889,-122.262,9.4,1.0,Md,,79,0.0,0.07,nc,nc71991676,1368588911065
2013-05-15T03:21:40.700+00:00,19.468,-155.241,5.6,1.7,Md,,313,0.0,0.34,hv,hv60499746,1368588197535
2013-05-15T03:14:51.310+00:00,38.293,-119.097,12.1,1.3,ml,10,156,0.3,0.14,nn,nn00411850,1368634777203
2013-05-15T03:12:06.800+00:00,39.420,-111.219,6.7,1.3,Md,,83,0.1,0.20,uu,uu60023647,1368626417497
2013-05-15T02:53:10.600+00:00,37.480,-118.846,7.7,1.0,Md,,119,0.1,0.03,nc,nc71991661,1368816550519
2013-05-15T02:08:37.100+00:00,33.731,-118.332,11.5,1.6,Ml,4,223,0.0,0.12,ci,ci15342809,1368654652463
2013-05-15T01:40:05.000+00:00,59.855,-153.490,128.4,2.1,Ml,37,108,,0.61,ak,ak10717238,1368839424197
2013-05-15T01:21:43.550+00:00,-5.488,151.686,41.9,4.9,mb,53,92,1.4,1.13,us,usc000gx1w,1368582329422
2013-05-15T01:20:34.000+00:00,62.929,-151.229,105.8,1.4,Ml,21,68,,0.48,ak,ak10717226,1368839422975
2013-05-15T01:19:22.300+00:00,37.400,-121.752,5.7,1.1,Md,,144,0.0,0.03,nc,nc71991651,1368580861300
2013-05-15T01:16:35.000+00:00,65.160,-149.301,12.9,1.1,Ml,14,86,,0.60,ak,ak10717221,1368839422962
2013-05-15T01:10:05.000+00:00,65.145,-149.326,11.3,1.2,Ml,17,83,,0.62,ak,ak10717217,1368839422909
2013-05-15T01:02:03.000+00:00,63.057,-150.739,111.3,1.3,Ml,17,79,,0.35,ak,ak10719364,1368839425280
2013-05-15T01:00:59.000+00:00,65.174,-149.353,2.9,1.2,Ml,15,90,,0.64,ak,ak10717213,1368839421894
2013-05-15T00:57:13.000+00:00,65.185,-149.340,10.8,1.8,Ml,17,90,,0.74,ak,ak10717205,1368839421880
2013-05-15T00:54:42.000+00:00,36.225,-118.324,4.4,1.5,Ml,14,137,0.3,0.21,ci,ci15342793,1368654527211
2013-05-15T00:53:56.000+00:00,65.157,-149.332,15.6,1.5,Ml,16,86,,0.63,ak,ak10717201,1368839421861
2013-05-15T00:46:55.000+00:00,47.382,-122.713,22.0,1.4,Md,,144,0.2,0.14,uw,uw60530152,1368580927254
2013-05-15T00:44:16.580+00:00,39.916,72.333,25.0,4.3,mb,31,98,1.5,0.40,us,usc000gx1h,1368582678543
2013-05-15T00:25:33.000+00:00,62.387,-151.779,94.9,1.2,Ml,14,137,,0.29,ak,ak10719359,1368839424252
2013-05-15T00:24:23.400+00:00,18.730,-64.761,25.0,2.8,Md,4,202,0.4,0.18,pr,pr13135000,1368578643248
2013-05-14T23:43:27.000+00:00,65.167,-149.289,17.7,2.1,Ml,24,54,0.4,0.59,ak,ak10717110,1368834398234
2013-05-14T23:41:24.700+00:00,33.029,-116.431,9.8,1.1,Ml,27,94,0.1,0.15,ci,ci15342737,1368654025157
2013-05-14T23:39:16.630+00:00,-15.590,-73.177,109.8,5.4,Mww,117,81,4.9,1.00,us,usc000gx0q,1368823954940
2013-05-14T23:32:36.570+00:00,-0.556,130.303,25.3,4.6,mb,26,116,3.1,0.64,us,usc000gx0s,1368577652401
2013-05-14T23:22:11.000+00:00,63.753,-146.660,4.4,1.3,Ml,22,83,0.7,0.83,ak,ak10717099,1368765381795
2013-05-14T23:22:08.200+00:00,38.759,-122.717,2.1,1.1,Md,,94,0.0,0.09,nc,nc71991596,1368577147867
2013-05-14T23:12:54.000+00:00,59.901,-152.299,92.3,1.9,Ml,35,65,0.4,0.53,ak,ak10718645,1368765383949
2013-05-14T23:07:01.000+00:00,64.996,-147.396,,1.1,Ml,10,104,0.1,0.28,ak,ak10717092,1368765381524
2013-05-14T22:48:44.000+00:00,62.947,-151.085,115.2,1.3,Ml,18,65,0.5,0.41,ak,ak10718643,1368765383864
2013-05-14T22:35:13.000+00:00,61.215,-147.037,10.0,1.3,Ml,10,76,0.3,0.59,ak,ak10716964,1368765381441
2013-05-14T22:33:21.000+00:00,61.628,-146.616,19.7,1.7,Ml,25,50,0.4,0.64,ak,ak10716958,1368765380986
2013-05-14T22:29:18.000+00:00,63.296,-145.003,6.7,1.2,Ml,15,65,0.4,0.47,ak,ak10716957,1368765380975
2013-05-14T22:15:26.000+00:00,51.237,-176.336,14.1,1.7,Ml,14,248,0.6,0.44,ak,ak10716953,1368765381708
2013-05-14T21:54:59.000+00:00,60.016,-152.655,100.3,1.9,Ml,25,72,0.2,0.46,ak,ak10718638,1368765383779
2013-05-14T21:33:02.600+00:00,33.523,-118.477,10.0,2.1,Ml,10,281,0.9,0.48,ci,ci15342689,1368650406874
2013-05-14T21:31:16.480+00:00,-18.624,-173.450,7.1,4.9,mb,70,73,13.1,1.49,us,usc000gwu9,1368568877724
2013-05-14T21:10:58.400+00:00,37.324,-122.103,,1.8,Md,,54,0.0,0.13,nc,nc71991541,1368643070626
2013-05-14T21:09:29.000+00:00,66.933,-144.883,17.1,1.6,Ml,6,180,0.4,0.43,ak,ak10718637,1368765383693
2013-05-14T21:05:24.472+00:00,39.276,-119.563,,1.3,ml,5,202,0.7,,nn,nn00411818,1368639704550
2013-05-14T20:42:30.700+00:00,36.407,-120.985,4.8,1.2,Md,,72,0.0,0.09,nc,nc71991531,1368591190225
2013-05-14T20:29:54.800+00:00,34.310,-116.441,10.4,1.4,Ml,24,122,0.1,0.11,ci,ci15342657,1368646517994
2013-05-14T20:16:46.500+00:00,36.115,-117.876,3.8,1.0,Ml,7,209,0.0,0.07,ci,ci15342641,1368737238123
2013-05-14T20:00:02.550+00:00,33.154,75.837,10.9,4.7,mb,48,156,2.2,1.16,us,usc000gwrb,1368601274222
2013-05-14T19:59:27.100+00:00,18.270,-67.062,24.0,2.5,Md,12,90,0.1,0.25,pr,pr13134004,1368651880353
2013-05-14T19:58:25.330+00:00,33.156,75.780,50.6,4.2,mb,33,144,2.2,1.14,us,usc000gwr4,1368639981864
2013-05-14T19:58:14.200+00:00,37.554,-119.002,4.1,1.0,Md,,94,0.1,0.07,nc,nc71991516,1368565451057
2013-05-14T19:46:26.000+00:00,63.073,-150.649,102.6,1.5,Ml,28,50,0.5,0.43,ak,ak10716847,1368765380964
2013-05-14T19:39:49.000+00:00,63.530,-147.832,4.6,1.2,Ml,24,50,0.5,0.55,ak,ak10716838,1368765380950
2013-05-14T19:28:43.600+00:00,33.862,-117.503,,1.6,Ml,25,83,0.1,0.18,ci,ci15342617,1368736629151
2013-05-14T19:23:42.500+00:00,39.863,-123.651,4.2,2.1,Md,,72,0.1,0.22,nc,nc71991506,1368570490492
2013-05-14T19:18:18.900+00:00,0.775,92.437,32.5,5.7,Mwb,263,14,5.2,0.84,us,usc000gwpr,1368636635422
2013-05-14T19:18:11.944+00:00,38.472,-118.231,10.6,1.9,ml,17,113,0.1,0.14,nn,nn00411807,1368562451073
2013-05-14T19:11:00.000+00:00,63.528,-147.867,0.8,2.2,Ml,43,47,0.5,0.66,ak,ak10716812,1368765380938
2013-05-14T19:06:33.900+00:00,41.123,-112.934,9.2,1.3,Ml,,169,0.2,0.19,uu,uu60023622,1368624996323
2013-05-14T19:01:44.000+00:00,63.301,-150.252,102.3,1.6,Ml,34,40,0.4,0.38,ak,ak10716806,1368765379925
2013-05-14T18:54:36.000+00:00,61.242,-147.016,4.4,1.5,Ml,16,54,0.3,0.86,ak,ak10716801,1368765379644
2013-05-14T18:54:15.000+00:00,64.422,-147.027,4.4,1.0,Ml,17,72,0.0,0.23,ak,ak10716796,1368765379563
2013-05-14T18:48:52.000+00:00,34.315,-118.528,7.3,1.2,Ml,7,151,0.0,0.12,ci,ci15342601,1368736067612
2013-05-14T18:22:19.500+00:00,36.928,-118.228,13.0,1.3,Ml,8,176,0.1,0.18,ci,ci15342585,1368734523154
2013-05-14T17:31:25.700+00:00,33.048,-116.434,8.1,1.1,Ml,23,94,0.1,0.14,ci,ci15342561,1368732894342
2013-05-14T17:21:31.000+00:00,63.445,-151.365,3.3,1.5,Ml,20,61,0.3,0.41,ak,ak10716272,1368765379402
2013-05-14T17:03:32.800+00:00,41.133,-112.926,9.1,1.2,Ml,,169,0.2,0.09,uu,uu60023612,1368623245122
2013-05-14T17:00:27.500+00:00,33.665,-117.224,,1.3,Ml,11,158,0.1,0.14,ci,ci15342537,1368728017727
2013-05-14T16:38:53.000+00:00,60.357,-141.300,10.7,1.5,Ml,18,101,0.1,0.88,ak,ak10715028,1368834397212
2013-05-14T16:18:36.000+00:00,61.731,-150.013,45.9,1.1,Ml,17,79,0.4,0.45,ak,ak10715009,1368765378816
2013-05-14T16:10:17.300+00:00,38.055,-118.829,11.3,1.2,Md,,216,0.1,0.02,nc,nc71991401,1368571807923
2013-05-14T16:09:46.600+00:00,37.611,-122.456,10.8,1.0,Md,,101,0.0,0.04,nc,nc71071694,1368569889407
2013-05-14T15:55:35.000+00:00,18.783,-64.650,49.0,2.7,Md,5,209,0.3,0.14,pr,pr13134003,1368549033452
2013-05-14T15:52:20.200+00:00,32.254,-115.312,9.0,1.8,Ml,7,220,0.2,0.10,ci,ci15342521,1368665847314
